Date,Global_active_power,Time
2007-01-29,205.22,20
2007-01-29,104.394,21
2007-01-29,57.024,22
2007-01-29,79.416,23
2007-01-30,22.924,0
2007-01-30,19.032,1
2007-01-30,17.468,2
2007-01-30,19.27,3
2007-01-30,17.432,4
2007-01-30,19.82,5
2007-01-30,57.058,6
2007-01-30,181.506,7
2007-01-30,90.474,8
2007-01-30,44.806,9
2007-01-30,17.022,10
2007-01-30,29.637999999999998,11
2007-01-30,38.616,12
2007-01-30,33.634,13
2007-01-30,38.124,14
2007-01-30,49.216,15
2007-01-30,89.838,16
2007-01-30,116.02799999999999,17
2007-01-30,192.868,18
2007-01-30,183.856,19
2007-01-30,172.376,20
2007-01-30,100.396,21
2007-01-30,119.438,22
2007-01-30,36.958,23
2007-01-31,34.34,0
2007-01-31,18.322,1
2007-01-31,36.21,2
2007-01-31,32.87,3
2007-01-31,18.762,4
2007-01-31,18.33,5
2007-01-31,25.406,6
2007-01-31,81.98,7
2007-01-31,143.156,8
2007-01-31,84.508,9
2007-01-31,82.59,10
2007-01-31,170.27,11
2007-01-31,237.59,12
2007-01-31,106.962,13
2007-01-31,111.242,14
2007-01-31,225.912,15
2007-01-31,129.002,16
2007-01-31,102.28,17
2007-01-31,181.744,18
2007-01-31,151.554,19
2007-01-31,69.58,20
2007-01-31,170.332,21
2007-01-31,111.718,22
2007-01-31,19.092,23
2007-02-01,16.712,0
2007-02-01,19.15,1
2007-02-01,17.456,2
2007-02-01,17.766000000000002,3
2007-02-01,18.266000000000002,4
2007-02-01,40.284,5
2007-02-01,133.166,6
2007-02-01,183.496,7
2007-02-01,197.84,8
2007-02-01,123.248,9
2007-02-01,88.46000000000001,10
2007-02-01,82.316,11
2007-02-01,36.912,12
2007-02-01,17.884,13
2007-02-01,18.594,14
2007-02-01,17.88,15
2007-02-01,19.954,16
2007-02-01,48.324,17
2007-02-01,154.856,18
2007-02-01,178.516,19
2007-02-01,127.768,20
2007-02-01,93.246,21
2007-02-01,89.96,22
2007-02-01,82.706,23
2007-02-02,46.032,0
2007-02-02,18.474,1
2007-02-02,17.408,2
2007-02-02,18.872,3
2007-02-02,17.43,4
2007-02-02,15.928,5
2007-02-02,75.246,6
2007-02-02,136.564,7
2007-02-02,91.216,8
2007-02-02,89.816,9
2007-02-02,99.644,10
2007-02-02,78.328,11
2007-02-02,38.93,12
2007-02-02,88.192,13
2007-02-02,49.699999999999996,14
2007-02-02,18.588,15
2007-02-02,22.476,16
2007-02-02,30.994,17
2007-02-02,137.346,18
2007-02-02,127.014,19
2007-02-02,65.972,20
2007-02-02,35.302,21
2007-02-02,140.934,22
2007-02-02,207.33,23
2007-02-03,222.882,0
2007-02-03,209.45,1
2007-02-03,209.89600000000002,2
2007-02-03,141.736,3
2007-02-03,131.292,4
2007-02-03,139.588,5
2007-02-03,124.826,6
2007-02-03,122.938,7
2007-02-03,130.994,8
2007-02-03,87.736,9
2007-02-03,92.374,10
2007-02-03,98.934,11
2007-02-03,94.768,12
2007-02-03,100.19,13
2007-02-03,235.634,14
2007-02-03,140.318,15
2007-02-03,152.786,16
2007-02-03,146.60399999999998,17
2007-02-03,301.26800000000003,18
2007-02-03,348.88,19
2007-02-03,209.482,20
2007-02-03,222.044,21
2007-02-03,201.056,22
2007-02-03,164.046,23
2007-02-04,304.4,0
2007-02-04,249.56,1
2007-02-04,141.36599999999999,2
2007-02-04,116.95,3
2007-02-04,117.72,4
2007-02-04,120.612,5
2007-02-04,175.67,6
2007-02-04,115.294,7
2007-02-04,135.93,8
2007-02-04,163.608,9
2007-02-04,144.678,10
2007-02-04,70.824,11
2007-02-04,128.764,12
2007-02-04,117.3,13
2007-02-04,89.192,14
2007-02-04,148.492,15
2007-02-04,213.986,16
2007-02-04,137.98,17
2007-02-04,160.572,18
2007-02-04,187.576,19
2007-02-04,188.526,20
2007-02-04,143.88,21
2007-02-04,94.874,22
2007-02-04,128.186,23
2007-02-05,24.451999999999998,0
2007-02-05,20.71,1
2007-02-05,22.024,2
2007-02-05,22.54,3
2007-02-05,20.908,4
2007-02-05,69.148,5
2007-02-05,36.656,6
2007-02-05,99.572,7
2007-02-05,179.12,8
2007-02-05,81.602,9
2007-02-05,81.52,10
2007-02-05,18.11,11
2007-02-05,45.642,12
2007-02-05,37.93,13
2007-02-05,65.252,14
2007-02-05,96.578,15
2007-02-05,49.978,16
2007-02-05,45.704,17
2007-02-05,59.903999999999996,18
2007-02-05,133.462,19
2007-02-05,206.546,20
2007-02-05,140.102,21
2007-02-05,62.632,22
2007-02-05,25.188,23
2007-02-06,24.096,0
2007-02-06,46.45,1
2007-02-06,19.496,2
2007-02-06,17.768,3
2007-02-06,16.266000000000002,4
2007-02-06,19.13,5
2007-02-06,35.798,6
2007-02-06,83.294,7
2007-02-06,111.366,8
2007-02-06,54.466,9
2007-02-06,41.08,10
2007-02-06,44.312,11
2007-02-06,32.898,12
2007-02-06,51.048,13
2007-02-06,69.402,14
2007-02-06,94.926,15
2007-02-06,41.396,16
2007-02-06,40.732,17
2007-02-06,40.16,18
2007-02-06,37.862,19
2007-02-06,113.802,20
2007-02-06,166.744,21
2007-02-06,53.334,22
2007-02-06,17.654,23
2007-02-07,18.606,0
2007-02-07,16.084,1
2007-02-07,19.608,2
2007-02-07,16.434,3
2007-02-07,16.772000000000002,4
2007-02-07,20.073999999999998,5
2007-02-07,133.914,6
2007-02-07,166.19,7
2007-02-07,131.426,8
2007-02-07,113.598,9
2007-02-07,81.02,10
2007-02-07,136.91,11
2007-02-07,124.716,12
2007-02-07,100.042,13
2007-02-07,98.774,14
2007-02-07,157.13,15
2007-02-07,117.4,16
2007-02-07,73.272,17
2007-02-07,106.324,18
2007-02-07,147.02,19
2007-02-07,107.112,20
2007-02-07,223.974,21
2007-02-07,150.132,22
2007-02-07,51.486,23
2007-02-08,18.216,0
2007-02-08,17.562,1
2007-02-08,16.028,2
2007-02-08,20.454,3
2007-02-08,19.682000000000002,4
2007-02-08,44.666,5
2007-02-08,70.19200000000001,6
2007-02-08,114.936,7
2007-02-08,104.326,8
2007-02-08,86.966,9
2007-02-08,80.33,10
2007-02-08,79.288,11
2007-02-08,83.29,12
2007-02-08,24.174,13
2007-02-08,20.126,14
2007-02-08,36.078,15
2007-02-08,39.0,16
2007-02-08,106.132,17
2007-02-08,106.33,18
2007-02-08,201.752,19
2007-02-08,178.716,20
2007-02-08,163.808,21
2007-02-08,121.572,22
2007-02-08,47.79,23
2007-02-09,19.233999999999998,0
2007-02-09,17.476,1
2007-02-09,20.56,2
2007-02-09,16.47,3
2007-02-09,16.782,4
2007-02-09,18.278,5
2007-02-09,65.18,6
2007-02-09,142.936,7
2007-02-09,99.486,8
2007-02-09,80.336,9
2007-02-09,79.812,10
2007-02-09,83.244,11
2007-02-09,59.35,12
2007-02-09,61.662,13
2007-02-09,85.078,14
2007-02-09,41.082,15
2007-02-09,21.082,16
2007-02-09,19.528,17
2007-02-09,32.748,18
2007-02-09,94.354,19
2007-02-09,143.072,20
2007-02-09,135.062,21
2007-02-09,230.146,22
2007-02-09,37.24,23
2007-02-10,22.336,0
2007-02-10,19.4,1
2007-02-10,22.546,2
2007-02-10,20.088,3
2007-02-10,20.258,4
2007-02-10,21.202,5
2007-02-10,53.276,6
2007-02-10,88.058,7
2007-02-10,100.026,8
2007-02-10,107.824,9
2007-02-10,136.122,10
2007-02-10,153.142,11
2007-02-10,167.396,12
2007-02-10,122.11,13
2007-02-10,124.182,14
2007-02-10,90.632,15
2007-02-10,90.016,16
2007-02-10,108.124,17
2007-02-10,210.958,18
2007-02-10,282.688,19
2007-02-10,244.184,20
2007-02-10,153.62800000000001,21
2007-02-10,281.43,22
2007-02-10,189.702,23
2007-02-11,139.48,0
2007-02-11,120.012,1
2007-02-11,118.11,2
2007-02-11,117.092,3
2007-02-11,124.55799999999999,4
2007-02-11,163.946,5
2007-02-11,150.806,6
2007-02-11,144.502,7
2007-02-11,159.248,8
2007-02-11,160.856,9
2007-02-11,126.052,10
2007-02-11,206.392,11
2007-02-11,227.476,12
2007-02-11,178.428,13
2007-02-11,205.868,14
2007-02-11,176.068,15
2007-02-11,26.31,16
2007-02-11,91.972,17
2007-02-11,181.606,18
2007-02-11,209.088,19
2007-02-11,189.72,20
2007-02-11,157.966,21
2007-02-11,110.57,22
2007-02-11,85.102,23
2007-02-12,86.162,0
2007-02-12,27.082,1
2007-02-12,19.942,2
2007-02-12,20.786,3
2007-02-12,18.09,4
2007-02-12,19.0,5
2007-02-12,108.81,6
2007-02-12,147.958,7
2007-02-12,130.32,8
2007-02-12,119.60000000000001,9
2007-02-12,80.502,10
2007-02-12,82.538,11
2007-02-12,55.294,12
2007-02-12,43.702,13
2007-02-12,78.538,14
2007-02-12,83.328,15
2007-02-12,46.232,16
2007-02-12,43.306,17
2007-02-12,61.402,18
2007-02-12,135.338,19
2007-02-12,216.334,20
2007-02-12,141.248,21
2007-02-12,56.9,22
2007-02-12,55.198,23
2007-02-13,16.552,0
2007-02-13,19.092,1
2007-02-13,17.332,2
2007-02-13,17.816,3
2007-02-13,16.766,4
2007-02-13,17.124,5
2007-02-13,56.658,6
2007-02-13,100.378,7
2007-02-13,61.234,8
2007-02-13,31.678,9
2007-02-13,29.736,10
2007-02-13,34.924,11
2007-02-13,31.84,12
2007-02-13,19.332,13
2007-02-13,46.066,14
2007-02-13,26.412,15
2007-02-13,74.566,16
2007-02-13,89.756,17
2007-02-13,134.792,18
2007-02-13,147.578,19
2007-02-13,86.396,20
2007-02-13,212.718,21
2007-02-13,52.008,22
2007-02-13,73.792,23
2007-02-14,20.848,0
2007-02-14,17.036,1
2007-02-14,17.404,2
2007-02-14,19.216,3
2007-02-14,17.196,4
2007-02-14,17.35,5
2007-02-14,98.108,6
2007-02-14,162.99,7
2007-02-14,152.918,8
2007-02-14,114.36,9
2007-02-14,79.536,10
2007-02-14,114.604,11
2007-02-14,207.076,12
2007-02-14,149.382,13
2007-02-14,145.814,14
2007-02-14,261.848,15
2007-02-14,130.862,16
2007-02-14,58.714,17
2007-02-14,144.99,18
2007-02-14,139.784,19
2007-02-14,109.19,20
2007-02-14,203.842,21
2007-02-14,95.2,22
2007-02-14,20.404,23
2007-02-15,25.202,0
2007-02-15,24.262,1
2007-02-15,21.882,2
2007-02-15,18.868,3
2007-02-15,17.546,4
2007-02-15,64.068,5
2007-02-15,101.194,6
2007-02-15,139.79,7
2007-02-15,87.024,8
2007-02-15,86.068,9
2007-02-15,82.182,10
2007-02-15,82.986,11
2007-02-15,85.418,12
2007-02-15,64.03,13
2007-02-15,19.606,14
2007-02-15,19.266000000000002,15
2007-02-15,27.632,16
2007-02-15,24.928,17
2007-02-15,106.652,18
2007-02-15,246.648,19
2007-02-15,217.066,20
2007-02-15,177.738,21
2007-02-15,145.448,22
2007-02-15,99.842,23
2007-02-16,93.732,0
2007-02-16,49.552,1
2007-02-16,31.864,2
2007-02-16,30.038,3
2007-02-16,29.422,4
2007-02-16,34.934,5
2007-02-16,199.588,6
2007-02-16,145.192,7
2007-02-16,20.1,8
2007-02-16,20.637999999999998,9
2007-02-16,21.318,10
2007-02-16,59.362,11
2007-02-16,19.964,12
2007-02-16,21.896,13
2007-02-16,19.746000000000002,14
2007-02-16,19.514,15
2007-02-16,20.556,16
2007-02-16,24.766,17
2007-02-16,84.608,18
2007-02-16,187.784,19
2007-02-16,169.584,20
2007-02-16,167.708,21
2007-02-16,122.198,22
2007-02-16,108.464,23
2007-02-17,90.818,0
2007-02-17,67.122,1
2007-02-17,17.232,2
2007-02-17,19.428,3
2007-02-17,18.86,4
2007-02-17,28.792,5
2007-02-17,29.228,6
2007-02-17,58.402,7
2007-02-17,156.62,8
2007-02-17,123.926,9
2007-02-17,48.812,10
2007-02-17,17.168,11
2007-02-17,26.838,12
2007-02-17,136.214,13
2007-02-17,97.008,14
2007-02-17,108.13,15
2007-02-17,34.14,16
2007-02-17,26.196,17
2007-02-17,65.824,18
2007-02-17,161.666,19
2007-02-17,112.444,20
2007-02-17,165.034,21
2007-02-17,230.896,22
2007-02-17,236.114,23
2007-02-18,267.9,0
2007-02-18,233.302,1
2007-02-18,144.84,2
2007-02-18,82.522,3
2007-02-18,18.286,4
2007-02-18,50.56,5
2007-02-18,215.416,6
2007-02-18,145.436,7
2007-02-18,203.758,8
2007-02-18,205.356,9
2007-02-18,252.034,10
2007-02-18,147.384,11
2007-02-18,219.656,12
2007-02-18,200.216,13
2007-02-18,212.756,14
2007-02-18,98.838,15
2007-02-18,129.682,16
2007-02-18,128.56,17
2007-02-18,204.082,18
2007-02-18,236.762,19
2007-02-18,204.052,20
2007-02-18,157.7,21
2007-02-18,47.454,22
2007-02-18,23.21,23
2007-02-19,22.0,0
2007-02-19,50.492,1
2007-02-19,18.226,2
2007-02-19,21.15,3
2007-02-19,19.99,4
2007-02-19,18.738,5
2007-02-19,83.514,6
2007-02-19,116.868,7
2007-02-19,97.434,8
2007-02-19,81.282,9
2007-02-19,85.546,10
2007-02-19,83.974,11
2007-02-19,108.43,12
2007-02-19,59.278,13
2007-02-19,20.74,14
2007-02-19,17.792,15
2007-02-19,19.701999999999998,16
2007-02-19,34.756,17
2007-02-19,204.64,18
2007-02-19,255.814,19
2007-02-19,238.404,20
2007-02-19,219.472,21
2007-02-19,158.3,22
2007-02-19,150.072,23
2007-02-20,149.324,0
2007-02-20,143.788,1
2007-02-20,146.674,2
2007-02-20,170.84,3
2007-02-20,159.976,4
2007-02-20,141.808,5
2007-02-20,171.522,6
2007-02-20,264.996,7
2007-02-20,208.936,8
2007-02-20,160.18,9
2007-02-20,106.012,10
2007-02-20,101.118,11
2007-02-20,98.288,12
2007-02-20,116.932,13
2007-02-20,93.836,14
2007-02-20,22.87,15
2007-02-20,25.582,16
2007-02-20,25.992,17
2007-02-20,60.078,18
2007-02-20,121.872,19
2007-02-20,264.282,20
2007-02-20,168.236,21
2007-02-20,119.634,22
2007-02-20,107.152,23
2007-02-21,19.174,0
2007-02-21,18.26,1
2007-02-21,56.11,2
2007-02-21,18.446,3
2007-02-21,18.506,4
2007-02-21,16.592,5
2007-02-21,36.916,6
2007-02-21,125.744,7
2007-02-21,85.944,8
2007-02-21,80.29,9
2007-02-21,85.326,10
2007-02-21,41.86,11
2007-02-21,48.262,12
2007-02-21,26.142,13
2007-02-21,20.19,14
2007-02-21,102.038,15
2007-02-21,109.698,16
2007-02-21,122.30199999999999,17
2007-02-21,171.554,18
2007-02-21,181.25,19
2007-02-21,240.968,20
2007-02-21,126.788,21
2007-02-21,159.688,22
2007-02-21,160.826,23
2007-02-22,119.266,0
2007-02-22,140.704,1
2007-02-22,140.904,2
2007-02-22,142.424,3
2007-02-22,137.932,4
2007-02-22,140.902,5
2007-02-22,213.054,6
2007-02-22,237.812,7
2007-02-22,210.68,8
2007-02-22,98.1,9
2007-02-22,87.764,10
2007-02-22,91.59,11
2007-02-22,100.508,12
2007-02-22,20.488,13
2007-02-22,36.496,14
2007-02-22,29.274,15
2007-02-22,42.46,16
2007-02-22,42.158,17
2007-02-22,96.844,18
2007-02-22,269.402,19
2007-02-22,207.65,20
2007-02-22,381.832,21
2007-02-22,206.08523007300124,22
2007-02-22,177.332,23
2007-02-23,61.016,0
2007-02-23,17.778,1
2007-02-23,18.698,2
2007-02-23,16.74,3
2007-02-23,19.458,4
2007-02-23,15.764,5
2007-02-23,17.208,6
2007-02-23,140.362,7
2007-02-23,120.348,8
2007-02-23,100.022,9
2007-02-23,91.486,10
2007-02-23,75.408,11
2007-02-23,87.224,12
2007-02-23,90.99,13
2007-02-23,84.19,14
2007-02-23,83.918,15
2007-02-23,83.37,16
2007-02-23,42.946,17
2007-02-23,20.248,18
2007-02-23,16.89,19
2007-02-23,18.596,20
2007-02-23,19.61,21
2007-02-23,20.638,22
2007-02-23,50.572,23
2007-02-24,22.924,0
2007-02-24,18.206,1
2007-02-24,17.076,2
2007-02-24,68.56,3
2007-02-24,23.6,4
2007-02-24,15.866,5
2007-02-24,18.414,6
2007-02-24,30.308,7
2007-02-24,121.398,8
2007-02-24,107.192,9
2007-02-24,17.616,10
2007-02-24,17.564,11
2007-02-24,15.852,12
2007-02-24,18.848,13
2007-02-24,15.862,14
2007-02-24,17.074,15
2007-02-24,17.126,16
2007-02-24,43.156,17
2007-02-24,26.144,18
2007-02-24,14.927999999999999,19
2007-02-24,16.887999999999998,20
2007-02-24,17.402,21
2007-02-24,14.962,22
2007-02-24,17.956,23
2007-02-25,16.782,0
2007-02-25,17.686,1
2007-02-25,16.04,2
2007-02-25,44.654,3
2007-02-25,35.016,4
2007-02-25,16.47,5
2007-02-25,18.134,6
2007-02-25,15.192,7
2007-02-25,17.108,8
2007-02-25,17.73,9
2007-02-25,15.28,10
2007-02-25,18.816,11
2007-02-25,15.802,12
2007-02-25,16.236,13
2007-02-25,72.168,14
2007-02-25,15.972,15
2007-02-25,17.352,16
2007-02-25,15.894,17
2007-02-25,16.394,18
2007-02-25,16.9,19
2007-02-25,16.092,20
2007-02-25,18.056,21
2007-02-25,15.236,22
2007-02-25,16.73,23
2007-02-26,32.314,0
2007-02-26,56.844,1
2007-02-26,17.79,2
2007-02-26,16.112,3
2007-02-26,15.714,4
2007-02-26,16.772,5
2007-02-26,17.062,6
2007-02-26,17.276,7
2007-02-26,14.927999999999999,8
2007-02-26,16.598,9
2007-02-26,16.626,10
2007-02-26,46.364000000000004,11
2007-02-26,45.406,12
2007-02-26,15.756,13
2007-02-26,15.798,14
2007-02-26,18.166,15
2007-02-26,16.436,16
2007-02-26,17.4,17
2007-02-26,15.89,18
2007-02-26,15.766,19
2007-02-26,16.862,20
2007-02-26,16.038,21
2007-02-26,54.4,22
2007-02-26,36.166000000000004,23
2007-02-27,15.544,0
2007-02-27,18.668,1
2007-02-27,15.652,2
2007-02-27,17.38,3
2007-02-27,16.596,4
2007-02-27,15.006,5
2007-02-27,17.536,6
2007-02-27,16.782,7
2007-02-27,17.06,8
2007-02-27,66.728,9
2007-02-27,22.502,10
2007-02-27,18.012,11
2007-02-27,16.222,12
2007-02-27,17.602,13
2007-02-27,17.108,14
2007-02-27,15.462,15
2007-02-27,18.422,16
2007-02-27,16.97,17
2007-02-27,16.074,18
2007-02-27,18.642,19
2007-02-27,72.954,20
2007-02-27,17.672,21
2007-02-27,16.054,22
2007-02-27,17.464,23
2007-02-28,17.462,0
2007-02-28,15.552,1
2007-02-28,19.19,2
2007-02-28,16.284,3
2007-02-28,15.704,4
2007-02-28,17.874,5
2007-02-28,20.808,6
2007-02-28,72.33,7
2007-02-28,15.804,8
2007-02-28,16.252,9
2007-02-28,17.4,10
2007-02-28,15.156,11
2007-02-28,19.008,12
2007-02-28,15.756,13
2007-02-28,15.15,14
2007-02-28,18.05,15
2007-02-28,16.118,16
2007-02-28,18.222,17
2007-02-28,75.002,18
2007-02-28,16.11,19
2007-02-28,17.158,20
2007-02-28,15.43,21
2007-02-28,18.902,22
2007-02-28,16.052,23
2007-03-01,15.43,0
2007-03-01,18.484,1
2007-03-01,16.624,2
2007-03-01,17.196,3
2007-03-01,16.338,4
2007-03-01,70.14,5
2007-03-01,21.908,6
2007-03-01,15.79,7
2007-03-01,17.472,8
2007-03-01,16.492,9
2007-03-01,15.104,10
2007-03-01,17.894,11
2007-03-01,16.522,12
2007-03-01,16.182,13
2007-03-01,16.772,14
2007-03-01,16.544,15
2007-03-01,74.624,16
2007-03-01,19.132,17
2007-03-01,16.71,18
2007-03-01,16.71,19
2007-03-01,15.008,20
2007-03-01,18.59,21
2007-03-01,16.072,22
2007-03-01,15.826,23
2007-03-02,17.166,0
2007-03-02,17.02,1
2007-03-02,17.462,2
2007-03-02,51.182,3
2007-03-02,38.856,4
2007-03-02,17.566,5
2007-03-02,15.734,6
2007-03-02,17.694,7
2007-03-02,16.162,8
2007-03-02,15.014,9
2007-03-02,17.836,10
2007-03-02,16.43,11
2007-03-02,16.424,12
2007-03-02,15.9,13
2007-03-02,55.982,14
2007-03-02,38.35,15
2007-03-02,15.118,16
2007-03-02,16.355999999999998,17
2007-03-02,16.944,18
2007-03-02,15.398,19
2007-03-02,17.486,20
2007-03-02,16.304,21
2007-03-02,15.54,22
2007-03-02,17.764,23
2007-03-03,17.508,0
2007-03-03,52.772,1
2007-03-03,40.138,2
2007-03-03,16.88,3
2007-03-03,18.766000000000002,4
2007-03-03,15.436,5
2007-03-03,18.68,6
2007-03-03,17.336,7
2007-03-03,15.75,8
2007-03-03,18.418,9
2007-03-03,16.95,10
2007-03-03,17.8,11
2007-03-03,38.624,12
2007-03-03,54.122,13
2007-03-03,18.406,14
2007-03-03,16.102,15
2007-03-03,18.95,16
2007-03-03,16.682,17
2007-03-03,22.252,18
2007-03-03,92.31400000000001,19
2007-03-03,108.814,20
2007-03-03,89.042,21
2007-03-03,58.09,22
2007-03-03,19.29,23
2007-03-04,15.602,0
2007-03-04,15.996,1
2007-03-04,19.152,2
2007-03-04,15.314,3
2007-03-04,18.16,4
2007-03-04,17.094,5
2007-03-04,40.68,6
2007-03-04,40.096,7
2007-03-04,17.016,8
2007-03-04,18.32,9
2007-03-04,16.056,10
2007-03-04,17.701999999999998,11
2007-03-04,17.648,12
2007-03-04,80.572,13
2007-03-04,27.428,14
2007-03-04,114.208,15
2007-03-04,200.682,16
2007-03-04,245.23,17
2007-03-04,246.368,18
2007-03-04,325.928,19
2007-03-04,245.772,20
2007-03-04,236.502,21
2007-03-04,80.1,22
2007-03-04,19.074,23
2007-03-05,20.796,0
2007-03-05,16.918,1
2007-03-05,18.262,2
2007-03-05,18.516000000000002,3
2007-03-05,16.798,4
2007-03-05,19.016,5
2007-03-05,92.196,6
2007-03-05,235.568,7
2007-03-05,114.264,8
2007-03-05,113.506,9
2007-03-05,83.046,10
2007-03-05,81.972,11
2007-03-05,43.292,12
2007-03-05,66.326,13
2007-03-05,155.838,14
2007-03-05,99.81,15
2007-03-05,150.482,16
2007-03-05,162.678,17
2007-03-05,201.392,18
2007-03-05,338.694,19
2007-03-05,252.326,20
2007-03-05,210.69,21
2007-03-05,130.774,22
2007-03-05,17.172,23
2007-03-06,17.374,0
2007-03-06,16.61,1
2007-03-06,17.178,2
2007-03-06,16.99,3
2007-03-06,16.201999999999998,4
2007-03-06,17.16,5
2007-03-06,96.258,6
2007-03-06,151.41,7
2007-03-06,74.19800000000001,8
2007-03-06,51.9,9
2007-03-06,51.382,10
2007-03-06,41.95,11
2007-03-06,27.57,12
2007-03-06,59.264,13
2007-03-06,24.02,14
2007-03-06,22.824,15
2007-03-06,24.624000000000002,16
2007-03-06,23.978,17
2007-03-06,43.224,18
2007-03-06,114.832,19
2007-03-06,160.594,20
2007-03-06,104.53,21
2007-03-06,29.382,22
2007-03-06,43.046,23
2007-03-07,40.022,0
2007-03-07,15.719999999999999,1
2007-03-07,18.406,2
2007-03-07,16.058,3
2007-03-07,16.194,4
2007-03-07,17.95,5
2007-03-07,106.876,6
2007-03-07,106.756,7
2007-03-07,130.09199999999998,8
2007-03-07,128.694,9
2007-03-07,84.83,10
2007-03-07,101.66,11
2007-03-07,106.398,12
2007-03-07,85.19,13
2007-03-07,85.35199999999999,14
2007-03-07,81.56,15
2007-03-07,84.316,16
2007-03-07,21.272,17
2007-03-07,152.544,18
2007-03-07,291.154,19
2007-03-07,261.906,20
2007-03-07,194.132,21
2007-03-07,167.508,22
2007-03-07,60.616,23
2007-03-08,21.726,0
2007-03-08,21.744,1
2007-03-08,42.44,2
2007-03-08,37.632,3
2007-03-08,22.872,4
2007-03-08,21.318,5
2007-03-08,38.842,6
2007-03-08,143.42,7
2007-03-08,132.748,8
2007-03-08,61.05,9
2007-03-08,22.786,10
2007-03-08,21.514,11
2007-03-08,22.412,12
2007-03-08,21.362,13
2007-03-08,21.478,14
2007-03-08,23.404,15
2007-03-08,27.634,16
2007-03-08,51.172,17
2007-03-08,36.464,18
2007-03-08,211.566,19
2007-03-08,200.92,20
2007-03-08,194.036,21
2007-03-08,138.146,22
2007-03-08,35.446,23
2007-03-09,16.63,0
2007-03-09,18.822,1
2007-03-09,17.816,2
2007-03-09,17.456,3
2007-03-09,18.11,4
2007-03-09,16.006,5
2007-03-09,48.726,6
2007-03-09,116.55,7
2007-03-09,121.014,8
2007-03-09,129.978,9
2007-03-09,112.578,10
2007-03-09,105.89,11
2007-03-09,84.414,12
2007-03-09,85.548,13
2007-03-09,51.692,14
2007-03-09,23.552,15
2007-03-09,21.97,16
2007-03-09,19.512,17
2007-03-09,20.1,18
2007-03-09,58.948,19
2007-03-09,22.006,20
2007-03-09,27.216,21
2007-03-09,61.396,22
2007-03-09,56.682,23
2007-03-10,20.008,0
2007-03-10,18.028,1
2007-03-10,17.676,2
2007-03-10,59.378,3
2007-03-10,16.638,4
2007-03-10,18.838,5
2007-03-10,16.942,6
2007-03-10,38.03,7
2007-03-10,72.258,8
2007-03-10,128.812,9
2007-03-10,186.736,10
2007-03-10,141.806,11
2007-03-10,108.968,12
2007-03-10,103.316,13
2007-03-10,130.498,14
2007-03-10,184.402,15
2007-03-10,133.348,16
2007-03-10,132.516,17
2007-03-10,59.844,18
2007-03-10,186.072,19
2007-03-10,130.288,20
2007-03-10,200.21,21
2007-03-10,205.048,22
2007-03-10,175.052,23
2007-03-11,146.876,0
2007-03-11,143.038,1
2007-03-11,144.34,2
2007-03-11,145.89000000000001,3
2007-03-11,144.982,4
2007-03-11,145.904,5
2007-03-11,182.052,6
2007-03-11,202.056,7
2007-03-11,144.508,8
2007-03-11,155.164,9
2007-03-11,82.19,10
2007-03-11,46.42,11
2007-03-11,104.488,12
2007-03-11,198.46,13
2007-03-11,92.994,14
2007-03-11,151.378,15
2007-03-11,98.178,16
2007-03-11,115.02199999999999,17
2007-03-11,170.362,18
2007-03-11,277.89,19
2007-03-11,207.078,20
2007-03-11,170.998,21
2007-03-11,151.24,22
2007-03-11,59.128,23
2007-03-12,18.464,0
2007-03-12,17.490000000000002,1
2007-03-12,18.494,2
2007-03-12,17.154,3
2007-03-12,17.39,4
2007-03-12,17.12,5
2007-03-12,50.397999999999996,6
2007-03-12,109.34,7
2007-03-12,132.962,8
2007-03-12,130.61599999999999,9
2007-03-12,113.212,10
2007-03-12,115.828,11
2007-03-12,98.81,12
2007-03-12,59.870000000000005,13
2007-03-12,70.406,14
2007-03-12,58.922000000000004,15
2007-03-12,75.694,16
2007-03-12,89.472,17
2007-03-12,83.79,18
2007-03-12,198.686,19
2007-03-12,139.894,20
2007-03-12,159.824,21
2007-03-12,132.714,22
2007-03-12,24.118,23
2007-03-13,18.492,0
2007-03-13,18.15,1
2007-03-13,17.814,2
2007-03-13,18.0,3
2007-03-13,17.318,4
2007-03-13,18.364,5
2007-03-13,71.17399999999999,6
2007-03-13,93.786,7
2007-03-13,80.634,8
2007-03-13,43.134,9
2007-03-13,16.94,10
2007-03-13,19.032,11
2007-03-13,17.498,12
2007-03-13,16.81,13
2007-03-13,19.966,14
2007-03-13,16.372,15
2007-03-13,20.05,16
2007-03-13,58.263999999999996,17
2007-03-13,104.3,18
2007-03-13,207.31,19
2007-03-13,126.952,20
2007-03-13,38.852,21
2007-03-13,119.262,22
2007-03-13,111.67,23
2007-03-14,25.124,0
2007-03-14,21.26,1
2007-03-14,22.972,2
2007-03-14,22.16,3
2007-03-14,22.358,4
2007-03-14,20.84,5
2007-03-14,110.892,6
2007-03-14,95.884,7
2007-03-14,83.63,8
2007-03-14,80.45400000000001,9
2007-03-14,54.294,10
2007-03-14,58.786,11
2007-03-14,114.9,12
2007-03-14,89.9,13
