user_id,average_daily_consumption,average_days_to_bill_payment,customer_since,area,age,marital_status,educational_level,prefecture,average_monthly_visits,average_web_monthly_visits,average_mobile_monthly_visits
774,6.484042919,16.49587546,2016-09-26,75.09923275,30-39,Married,Bachelor’s degree,Neon-Attika,6.998698565,1.752022118,4.764035914
775,9.505007616,8.243331788,2016-09-23,54.33844546,30-39,Single,Bachelor’s degree,Evrax,5.360113278,0.41879905,5.120677564
776,9.611242178,-1.024711072,2016-09-27,92.40589496,40-55,Married,"High school graduate, diploma or the equivalent",Arcadia Wyld,16.54227824,2.94045383,13.67880889
777,17.41771986,17.24231781,2016-09-28,0,40-55,Married,"High school graduate, diploma or the equivalent",Thessalon Prime,3.759249541,2.24051777,1.556980537
778,17.1228464,0.244194414,2016-09-30,179.7331301,40-55,Married,"High school graduate, diploma or the equivalent",Thessalon Prime,5.863263226,2.015948727,4.147800737
779,40.57167855,-1.00968771,2016-09-28,72.25233944,30-39,Married,Bachelor’s degree,Neon-Attika,10.04558221,0.827548324,9.324113004
780,10.29525382,-13.50053864,2016-09-28,34.25761751,30-39,Single,Master’s degree,Neon-Attika,6.876090632,1.221280596,5.547602962
781,14.01869567,3.265370726,2016-09-27,124.7693409,40-55,Married,"High school graduate, diploma or the equivalent",Thessalon Prime,4.793548502,2.503554872,2.307847033
782,12.80184127,0,2016-09-30,102.6424634,40-55,Married,Bachelor’s degree,Prevez-Nova,24.06811716,0.769897475,23.01218096
783,4.493998568,0,2016-09-30,47.51204848,19-29,Single,"High school graduate, diploma or the equivalent",Achaon Convergence,25.01544487,0.837294738,23.71347056
784,24.16431915,4.696109063,2016-10-20,185.448147,30-39,Single,"High school graduate, diploma or the equivalent",Zakynthia,10.73816227,2.643431357,8.292441437
785,18.07488558,0.241540357,2016-09-29,106.2888108,40-55,Married,"High school graduate, diploma or the equivalent",Neon-Attika,15.81943123,1.630685094,14.35945485
786,10.5309395,0.952921475,2016-09-29,88.03412734,40-55,Married,"High school graduate, diploma or the equivalent",Neon-Attika,17.19558351,0.34444634,17.05301996
787,18.85411417,3.751683621,2016-09-29,69.38025726,30-39,Single,No degree,Neon-Attika,2.81154683,2.346578153,0.380879273
788,15.3224058,5.13349611,2016-10-21,127.1528747,56-67,Married,Bachelor’s degree,Achaon Convergence,14.43171613,2.862758771,11.96898425
789,11.31600371,-7.054093151,2016-09-30,76.84328966,40-55,Divorced,Bachelor’s degree,Neon-Attika,2.239332278,1.036375455,1.302636203
790,9.429454941,0.515711543,2016-10-04,104.9833039,40-55,Single,"High school graduate, diploma or the equivalent",Neon-Attika,18.33303787,3.064183274,14.64186523
791,27.51836108,4.983672209,2016-11-09,99.78744492,40-55,Married,Bachelor’s degree,Neon-Attika,3.145415141,0.754089423,2.231832682
792,9.996938502,17.57166987,2016-10-03,139.4112586,56-67,Married,"High school graduate, diploma or the equivalent",Rethyx-Pterax,9.065270251,3.53548079,5.333990106
793,8.379378393,2.209189914,2016-09-30,84.42120044,30-39,Single,Bachelor’s degree,Neon-Attika,23.28033338,2.543303944,20.87634658
794,4.887485512,-14.73547263,2016-09-30,45.810505,19-29,Single,Bachelor’s degree,Neon-Attika,4.462854582,4.268512977,0.237814303
795,27.27429806,3.504459217,2016-12-30,74.28203229,40-55,Married,"High school graduate, diploma or the equivalent",Corinthus Crossroads,24.56474449,16.51234515,8.402302958
796,30.59966937,7.841633585,2016-11-24,81.42253999,40-55,Married,"High school graduate, diploma or the equivalent",Pierion,4.516528916,3.699170248,1.029800516
797,9.203151774,0,2016-10-17,107.2834133,30-39,Married,Bachelor’s degree,Heracles Prime,18.08653901,0.32995148,16.79579196
798,12.45459969,7.053662063,2016-10-18,73.05855575,40-55,Married,"High school graduate, diploma or the equivalent",Neon-Attika,11.11699622,0.204995287,10.83362405
799,8.445497245,8.903906221,2016-10-26,49.39238463,19-29,Single,"High school graduate, diploma or the equivalent",Lasitron,33.68277928,5.328525958,25.9170768
800,17.53474641,0.760026262,2016-10-01,135.0738886,40-55,Married,"High school graduate, diploma or the equivalent",Ioantrix,3.941612342,1.258401691,2.583256767
801,16.51453257,-1.757347036,2016-09-30,110.4274859,40-55,Married,"High school graduate, diploma or the equivalent",Messonex,6.983643647,1.291458208,5.991472193
802,4.018559027,3.598189027,2016-10-10,108.2449214,30-39,Married,"High school graduate, diploma or the equivalent",Kavallon,49.85975143,0.693338411,48.0667456
803,12.22957543,3.831834209,2016-10-10,70.41636167,56-67,Widowed,"High school graduate, diploma or the equivalent",Kavallon,51.02224494,0.664894258,51.0915383
804,14.11231729,2.473215351,2016-10-04,98.12030206,30-39,Married,Bachelor’s degree,Achaon Convergence,29.56059363,0.250566679,30.66212494
805,16.00251498,0.998740829,2016-09-29,95.34308457,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,8.183062633,0.505442323,7.312051025
806,9.708901526,0.661650246,2016-09-29,74.47448974,30-39,Single,Bachelor’s degree,Neon-Attika,18.13493947,5.475364698,13.25181284
807,10.3217881,18.13132677,2016-10-19,98.74784777,30-39,Married,"High school graduate, diploma or the equivalent",Hileon,28.29991066,17.23802251,10.13662975
808,16.8545019,0.967948116,2016-10-12,110.6164575,40-55,Single,"High school graduate, diploma or the equivalent",Neon-Attika,6.901406003,3.999539702,2.630184773
809,4.372369475,0.319863715,2016-10-03,71.43999876,40-55,Married,Bachelor’s degree,Dramasynth,17.87383936,6.080539259,11.59905867
810,22.26875639,0,2016-10-10,161.8152185,40-55,Married,Master’s degree,Evoa Conglomerate,8.7577128,0.573391394,8.679719812
811,3.400385562,0,2016-10-10,73.99295309,40-55,Married,Bachelor’s degree,Kerkuron,23.19676838,0.826352526,23.14270721
812,72.38478661,4.302367635,2016-09-30,316.2231261,40-55,Married,Bachelor’s degree,Neon-Attika,3.357279578,1.317725,2.033028869
813,10.54395679,2.621127179,2016-11-04,38.41483583,40-55,Single,"High school graduate, diploma or the equivalent",Neon-Attika,6.454297187,0.508851356,5.4776768
814,9.080833903,14.51632203,2016-10-05,100.7409397,40-55,Married,Bachelor’s degree,Neon-Attika,7.424751333,0.193898446,6.974883129
815,6.170248933,14.65539391,2016-10-18,59.50342286,30-39,Single,Master’s degree,Thessalon Prime,6.613812516,1.536727338,5.052705355
816,10.77281695,-1.711487624,2016-10-06,67.81307703,40-55,Married,Bachelor’s degree,Thessalon Prime,2.396524263,0.766722568,1.698115146
817,15.41386652,17.81100034,2016-10-03,53.99910482,30-39,Married,Bachelor’s degree,Voitron,6.550909474,1.861378967,4.461231532
818,7.044398887,4.011070302,2016-10-06,105.4033496,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,13.61907864,1.9787966,12.56557852
819,9.604072996,-3.20834887,2016-09-30,76.81788316,56-67,Single,"High school graduate, diploma or the equivalent",Neon-Attika,6.436974247,3.335943027,2.862678903
820,7.567582717,2.758653265,2016-09-30,56.47560047,19-29,Married,"High school graduate, diploma or the equivalent",Neon-Attika,23.20775032,0.962412561,23.53774687
821,12.3936951,0,2016-10-14,121.2294786,40-55,Married,Bachelor’s degree,Neon-Attika,12.43609333,8.775676694,3.815563464
822,19.63889899,20.70066211,2016-09-29,115.4852353,30-39,Married,Bachelor’s degree,Neon-Attika,7.720631755,1.717590068,6.445500792
823,126.445953,13.07906607,2016-11-01,202.452375,30-39,Married,Bachelor’s degree,Laristron,17.84649571,9.378946109,8.319533548
824,13.09332521,0,2016-10-05,106.8122701,40-55,Married,Bachelor’s degree,Neon-Attika,5.291004487,2.510805703,2.857053183
825,5.057912366,3.60440755,2016-10-06,55.26060619,19-29,Single,Bachelor’s degree,Thessalon Prime,18.8118117,3.004474843,16.49374233
826,5.311642097,6.845291376,2016-10-05,77.27407471,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,8.301242953,4.623073757,3.227903826
827,10.61427281,12.21527139,2016-10-10,62.08688039,56-67,Married,"High school graduate, diploma or the equivalent",Neon-Attika,13.52070848,3.795747596,10.02802037
828,53.41103545,0,2016-10-24,135.393342,40-55,Married,Master’s degree,Thessalon Prime,5.726367978,3.396887623,2.75877423
829,14.93644578,0.479380974,2016-10-06,83.85660776,40-55,Married,Bachelor’s degree,Neon-Attika,6.734367431,0.502892024,6.74257786
830,17.90812129,-1.998389,2016-10-04,45.1991359,30-39,Married,"High school graduate, diploma or the equivalent",Phthion,4.383005661,0.329052268,4.168492336
831,10.95304952,3.226342209,2016-10-19,101.6514342,30-39,Married,Bachelor’s degree,Neon-Attika,8.538656605,0.479697859,7.636383287
832,9.814019403,5.40548559,2016-11-02,90.07457427,40-55,Married,Bachelor’s degree,Magnetos Syndicate,4.363940704,0.72109967,3.669231838
833,23.01915597,3.098874437,2016-10-06,193.1430888,40-55,Married,Bachelor’s degree,Evrax,7.159202939,0.399020088,6.919799893
834,6.665978716,9.483651953,2016-10-03,102.6236677,40-55,Divorced,Bachelor’s degree,Neon-Attika,2.920055961,1.977089732,0.964643659
835,23.31368285,-0.251400894,2016-10-06,89.93368139,56-67,Married,Master’s degree,Neon-Attika,7.547736138,2.876623515,4.328614921
836,23.7409452,0,2016-10-10,93.82666122,40-55,Married,Master’s degree,Achaon Convergence,30.46380783,1.410295295,29.31655464
837,19.65964756,6.918091132,2016-10-19,104.73831,40-55,Married,"High school graduate, diploma or the equivalent",Neon-Attika,9.499640139,0.776293748,8.630889607
838,8.893249844,13.91323733,2016-10-06,95.80926257,30-39,Single,"High school graduate, diploma or the equivalent",Neon-Attika,6.083998461,3.512491691,3.038622009
839,20.14950624,-30.34367013,2016-10-04,127.2868404,19-29,Single,Bachelor’s degree,Heracles Prime,14.74537396,0.481396583,14.45554599
840,6.553670675,13.68023901,2016-10-10,121.475061,30-39,Married,Master’s degree,Neon-Attika,13.56588751,0.781630626,12.35945987
841,33.9942161,7.218988133,2016-10-14,139.8828086,30-39,Married,Master’s degree,Neon-Attika,27.7388912,0.611271813,25.38172527
842,31.51489639,18.37971589,2016-10-07,88.63712688,40-55,Married,Bachelor’s degree,Hileon,10.74916147,2.996409938,7.865458512
843,17.38780138,-1.368380556,2016-10-10,25.98651842,19-29,Married,Bachelor’s degree,Aitol Nexus,22.54191668,0.387662779,23.62152592
844,24.71846612,4.271678369,2016-10-07,88.12053456,40-55,Married,"High school graduate, diploma or the equivalent",Neon-Attika,5.738011592,0.781232933,4.758745309
845,11.83352027,0.990879968,2016-10-04,107.5491286,30-39,Married,Master’s degree,Thessalon Prime,22.49255436,10.27679059,10.46658244
846,15.46344736,5.154649585,2016-10-18,138.6713278,56-67,Married,Bachelor’s degree,Thessalon Prime,2.406884858,0.668869577,1.657627115
847,11.26480091,-3.46364869,2016-10-24,113.1842988,30-39,Married,"High school graduate, diploma or the equivalent",Kilkian,10.94932418,1.017537287,9.716971836
848,8.715762969,-1.77511391,2016-10-07,77.96559626,30-39,Married,Master’s degree,Neon-Attika,11.91168196,2.226284786,9.158105514
849,10.64028215,8.836300047,2016-10-12,53.64707061,40-55,Married,Bachelor’s degree,Neon-Attika,35.23167301,10.90990357,25.36369384
850,22.5255205,1.908120568,2016-10-11,172.1588144,40-55,Married,Master’s degree,Neon-Attika,9.317317277,2.007767371,7.431896338
851,37.96905136,5.194005021,2016-10-13,109.7176185,40-55,Married,"High school graduate, diploma or the equivalent",Evoa Conglomerate,4.882417054,3.047186154,2.001932811
852,7.089462827,8.734539984,2016-10-13,95.37905336,19-29,Married,"High school graduate, diploma or the equivalent",Evoa Conglomerate,12.96833701,0.483026669,11.75734236
853,11.97617664,7.963914991,2016-10-17,107.3991127,30-39,Married,Bachelor’s degree,Thessalon Prime,18.28790089,3.59391158,14.68996847
854,13.03838639,7.906893644,2016-10-17,101.4430871,30-39,Married,Bachelor’s degree,Thessalon Prime,17.89529159,3.463149513,15.43825165
855,12.41863703,18.60582123,2016-10-12,104.9666464,40-55,Single,Master’s degree,Neon-Attika,4.997265094,0.992654295,3.817543883
856,12.71970755,-0.320216937,2016-10-10,386.1596333,40-55,Married,Bachelor’s degree,Eurytan,29.88179069,14.34024324,17.94444272
857,23.06565135,-0.335146644,2016-10-10,101.0174848,40-55,Married,Bachelor’s degree,Neon-Attika,32.06319003,13.686609,17.6355148
858,13.86098178,5.339557312,2016-10-17,120.1465962,40-55,Married,Master’s degree,Neon-Attika,3.10534208,0.498368319,2.463765606
859,6.001292144,3.541301383,2016-10-11,103.921373,40-55,Divorced,Doctorate degree,Thessalon Prime,2.517911506,1.031712565,1.566978405
860,9.639150223,6.522451963,2016-10-11,177.1423652,40-55,Married,Bachelor’s degree,Pierion,7.439111345,1.98199866,5.590429649
861,6.784478585,1.597123876,2016-10-10,125.2265272,40-55,Married,Bachelor’s degree,Achaon Convergence,12.06611424,4.151551965,8.109291424
862,13.05972532,6.289592961,2016-10-24,91.98013354,30-39,Single,Master’s degree,Neon-Attika,7.645421181,0.726169184,6.814904752
863,17.19773026,14.32503047,2016-10-06,123.5434498,40-55,Married,Bachelor’s degree,Neon-Attika,4.423347876,3.464945075,0.971758853
864,4.857743129,0,2016-10-11,82.59006745,56-67,Divorced,Master’s degree,Neon-Attika,4.532257853,0.514039812,4.198574397
865,9.845037305,16.97147291,2016-10-12,62.73179393,19-29,Single,"High school graduate, diploma or the equivalent",Neon-Attika,18.92212304,2.007348493,17.62369472
866,11.16083991,6.244571597,2016-10-12,139.1488063,40-55,Married,"High school graduate, diploma or the equivalent",Heracles Prime,7.570091577,0.8198822,6.934730653
867,26.51639856,2.699144624,2016-10-13,114.7545236,30-39,Married,Master’s degree,Neon-Attika,7.172593001,0.768282472,7.001858594
868,18.01261884,-0.324508481,2016-10-11,80.73371819,19-29,Single,"High school graduate, diploma or the equivalent",Thessalon Prime,9.301181955,1.339904923,8.179707918
869,12.78672624,10.59213956,2016-10-20,118.7612734,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,42.17963879,0.967654885,44.6786139
870,20.71066712,-10.54494223,2016-10-10,78.35283759,30-39,Married,Master’s degree,Neon-Attika,11.72136449,1.663989964,10.96210202
871,13.65461792,-0.507025488,2016-10-11,115.7539405,40-55,Married,"High school graduate, diploma or the equivalent",Achaon Convergence,4.647106207,0.676814255,4.128425438
872,14.15729774,0,2016-10-14,112.7233343,40-55,Married,No degree,Neon-Attika,6.90770169,4.473783904,2.423426023
873,10.26060311,3.467638025,2016-10-12,86.55886547,30-39,Married,Bachelor’s degree,Kavallon,4.443318545,1.309925572,3.213276466
874,6.634141193,1.666915974,2016-10-18,85.11733999,40-55,Married,"High school graduate, diploma or the equivalent",Hileon,24.81704382,4.672905536,21.789809
875,13.19418815,1.375762953,2016-10-13,103.3999157,30-39,Married,"High school graduate, diploma or the equivalent",Evrax,9.972499954,0.607092472,9.06941273
876,31.86465839,7.0434853,2016-11-11,116.7163554,30-39,Married,Bachelor’s degree,Neon-Attika,8.57469649,0.25363149,7.975664697
877,8.543519882,-0.339383025,2016-10-11,56.31636188,30-39,Married,"High school graduate, diploma or the equivalent",Lasitron,25.68713456,13.39880889,11.58592808
878,19.44646066,7.453998114,2016-10-17,87.02098872,40-55,Married,Master’s degree,Neon-Attika,3.287004712,0.323197977,2.970325565
879,14.78593097,11.33048188,2016-11-08,207.2962937,40-55,Married,"High school graduate, diploma or the equivalent",Voitron,4.353586868,2.438486836,1.743022838
880,11.33261383,-4.358945489,2016-10-31,78.55676941,19-29,Married,Master’s degree,Neon-Attika,16.30228632,6.310778291,10.48946345
881,4.163934304,-0.337328084,2016-10-11,34.40991373,40-55,Divorced,"High school graduate, diploma or the equivalent",Neon-Attika,2.596345421,1.154844995,1.434520178
882,11.28859236,19.86528414,2016-10-21,30.70307212,19-29,Single,Bachelor’s degree,Neon-Attika,15.98634591,5.127883787,10.46978522
883,6.812465654,1.377284003,2016-10-10,121.0353202,30-39,Married,Bachelor’s degree,Thessalon Prime,16.99744874,5.547856438,11.42918366
884,33.42702219,0.514081793,2016-10-18,195.8662716,56-67,Married,Doctorate degree,Neon-Attika,15.76696347,1.00696472,15.19873313
885,8.258656609,4.782540572,2016-10-12,70.68512681,40-55,Married,Bachelor’s degree,Achaon Convergence,3.674917634,0.337619084,3.212198616
886,17.41051608,-0.643941512,2016-10-11,63.30046472,40-55,Married,"High school graduate, diploma or the equivalent",Thessalon Prime,14.85231117,8.054745436,5.765881364
887,17.14713223,0,2016-10-19,124.2159839,40-55,Married,Master’s degree,Neon-Attika,15.27176125,1.172014422,14.44482921
888,24.78613021,5.109245819,2016-10-12,109.6239102,30-39,Married,"High school graduate, diploma or the equivalent",Thessalon Prime,22.11824565,6.059052576,15.99307159
889,12.3731983,0,2016-10-12,156.8931982,30-39,Married,Bachelor’s degree,Neon-Attika,5.192393825,0.321541741,4.808775922
890,15.80849583,8.425531036,2016-10-14,0,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,3.834934863,0.668584434,2.952550937
891,19.69600305,9.683426657,2016-10-20,120.3419391,30-39,Married,Bachelor’s degree,Neon-Attika,17.00050834,2.158313154,14.39264048
892,8.960399258,1.319255001,2016-10-19,178.443821,40-55,Married,"High school graduate, diploma or the equivalent",Neon-Attika,10.65934241,0.657149366,9.828679168
893,31.24883611,0,2016-10-12,151.7427582,40-55,Married,Doctorate degree,Neon-Attika,1.377062724,0.698500912,0.68844964
894,11.01053067,3.765093934,2016-10-14,119.7663254,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,21.62115088,0.250653928,20.51495563
895,28.14596201,0,2016-10-20,183.1694048,30-39,Married,Master’s degree,Neon-Attika,15.48517502,0.196538694,15.71385249
896,7.292623306,1.390774208,2016-10-16,51.99001365,30-39,Married,Bachelor’s degree,Kilkian,3.722559221,0.201228021,3.61737138
897,5.519902043,-10.27791272,2016-11-09,86.57400098,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,4.509759633,0.521225397,3.908548883
898,5.760815301,2.302365283,2016-10-25,77.34062702,30-39,Married,Bachelor’s degree,Ioantrix,4.758956853,0.244746144,4.43565826
899,8.693782108,-0.975190839,2016-10-18,137.7360822,19-29,Married,"High school graduate, diploma or the equivalent",Thessalon Prime,8.487536307,0.199407616,7.69228044
900,15.72363096,2.069098266,2016-11-01,71.69155159,30-39,Married,Bachelor’s degree,Thessalon Prime,9.685688507,2.711675054,6.439879344
901,25.4766034,4.68541164,2016-11-07,298.8422631,30-39,Married,Master’s degree,Thessalon Prime,8.143434962,2.614415827,5.435773951
902,36.8558866,4.699603403,2016-10-17,69.95589914,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,6.679202822,0.641371114,5.811842627
903,9.465482296,11.87954765,2016-10-19,104.6377919,30-39,Married,Master’s degree,Neon-Attika,8.814069914,2.568745823,6.294256395
904,11.9533455,0,2016-11-02,116.2765581,30-39,Single,Master’s degree,Neon-Attika,8.639987774,5.604797832,3.345414825
905,79.85272277,6.010965717,2016-12-02,118.6271678,40-55,Married,Master’s degree,Neon-Attika,5.198318939,1.0224406,4.527150196
906,34.95079443,0,2016-10-24,131.397992,40-55,Single,Doctorate degree,Neon-Attika,1.725308076,1.025331908,0.716436582
907,15.40947457,0,2016-10-25,59.90425307,40-55,Single,Master’s degree,Chanion Underhive,3.447225499,0.774238263,2.595063233
908,24.42895477,2.634618818,2016-10-21,90.57436152,40-55,Married,Master’s degree,Hemathron,1.939153317,0.328402428,1.706530161
909,9.555935946,14.29627481,2016-10-16,108.4055115,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,58.16647522,2.009769782,51.97919177
910,17.74477003,1.315655582,2016-10-17,145.1225778,40-55,Married,Bachelor’s degree,Ioantrix,5.968620353,2.037342505,4.053869622
911,11.70176574,5.09781705,2016-10-19,86.39847546,40-55,Married,Master’s degree,Neon-Attika,5.674647607,0.812861773,4.989874966
912,31.82270885,-5.789200486,2016-10-19,71.59265938,40-55,Married,Bachelor’s degree,Voitron,18.90679931,13.12991763,5.628303943
913,8.793780938,-7.337979635,2016-10-19,115.9687226,40-55,Married,Bachelor’s degree,Voitron,18.46646066,12.73565939,5.460062595
914,45.27774935,1.290098964,2016-10-19,117.310606,30-39,Married,Bachelor’s degree,Rethyx-Pterax,7.868533881,0.616348949,7.343540188
915,7.485861392,8.344124291,2016-10-21,75.50930489,19-29,Single,Bachelor’s degree,Neon-Attika,12.76551786,2.078790371,10.9526194
916,13.55285013,2.71215361,2016-10-27,65.4709627,30-39,Married,Master’s degree,Arcadia Wyld,34.47687562,11.92215122,22.26143526
917,22.76749258,4.519287865,2016-10-20,86.97753777,40-55,Married,Bachelor’s degree,Neon-Attika,14.28709306,1.274571288,12.4007597
918,14.95760784,11.4423825,2016-10-20,172.6484135,40-55,Married,Master’s degree,Neon-Attika,19.12867332,5.062149153,14.52181038
919,5.156268145,-6.436785456,2016-10-31,91.1063673,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,14.53705528,0.32890088,13.55585693
920,10.9906796,15.5656383,2016-10-21,65.06540876,30-39,Married,Bachelor’s degree,Spartan Laconix,17.01024897,0.762881977,16.78279271
921,11.97227626,2.776212533,2016-10-25,120.9762732,40-55,Married,"High school graduate, diploma or the equivalent",Neon-Attika,4.475809872,1.390508993,3.222048071
922,2.977914115,2.749978838,2016-10-25,81.78163691,40-55,Married,"High school graduate, diploma or the equivalent",Aitol Nexus,4.559779848,1.329814666,3.424288034
923,14.10821966,6.362999105,2016-10-24,251.1565015,40-55,Married,"High school graduate, diploma or the equivalent",Corinthus Crossroads,26.27971393,0.629288785,23.53447701
924,9.826115243,-10.66280109,2016-10-21,91.21212592,40-55,Married,"High school graduate, diploma or the equivalent",Neon-Attika,25.62433459,1.968737078,23.9446881
925,2.022641512,11.1116849,2016-10-21,128.4196935,30-39,Single,Master’s degree,Neon-Attika,4.628790368,0.20039437,4.355994404
926,10.55660393,5.014736555,2016-11-23,79.72720025,40-55,Single,"High school graduate, diploma or the equivalent",Neon-Attika,8.897892756,1.003004631,7.133043169
927,33.82416759,11.00588569,2016-10-21,93.82744915,40-55,Married,"High school graduate, diploma or the equivalent",Neon-Attika,7.582726988,1.346874639,6.290986065
928,12.91259833,1.395857208,2016-10-26,71.95642615,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,2.648738588,1.280784305,1.343578095
929,20.88548496,-5.444997296,2016-10-27,123.5910427,56-67,Married,Bachelor’s degree,Neon-Attika,35.18926521,3.829217788,33.05738449
930,15.88959712,1.39368167,2016-10-20,114.4665418,30-39,Married,Bachelor’s degree,Kavallon,20.38819197,4.879697307,15.67595267
931,8.58114433,3.022367688,2016-10-24,83.90829346,56-67,Married,Bachelor’s degree,Copper-Forged,12.15091996,2.540353901,8.872989457
932,7.152076451,13.84591467,2016-10-24,39.19479194,56-67,Married,"High school graduate, diploma or the equivalent",Copper-Forged,11.72326848,2.685993273,9.388557123
933,15.77045446,2.879724285,2016-10-27,170.6859192,30-39,Married,Bachelor’s degree,Copper-Forged,26.24062958,0.957220298,24.85202279
934,1.790888757,9.826858396,2016-10-27,79.36636394,19-29,Married,Bachelor’s degree,Neon-Attika,5.902533883,0.333830643,5.350360656
935,13.16196833,7.753662984,2016-10-19,99.12463275,40-55,Married,"High school graduate, diploma or the equivalent",Thessalon Prime,23.85398872,0.251739719,23.43224945
936,11.17088603,-0.664902807,2016-10-21,98.13585722,30-39,Married,Bachelor’s degree,Aitol Nexus,11.72802833,1.332765167,10.27174438
937,12.84369163,8.392077381,2016-11-02,90.50540681,40-55,Single,"High school graduate, diploma or the equivalent",Neon-Attika,37.71478431,2.398715313,34.40293631
938,7.474957484,2.754066289,2016-10-19,56.19038052,30-39,Single,Bachelor’s degree,Neon-Attika,2.390512982,0.321031288,1.943432842
939,14.69564617,10.13984451,2016-11-01,71.36606918,30-39,Married,Master’s degree,Achaon Convergence,13.54420595,3.082574263,10.42469879
940,150.0178411,1.732583614,2016-10-24,203.7168977,30-39,Single,Master’s degree,Thessalon Prime,9.083185627,5.949473046,2.975301528
941,6.75266951,9.544646884,2016-10-21,97.11601466,68+,Married,Bachelor’s degree,Neon-Attika,43.14682998,13.23409323,27.73715726
942,27.893229,6.751536513,2016-11-01,120.2326565,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,7.027545315,2.153287419,4.330564923
943,8.338994161,20.69248947,2016-11-04,72.90384641,40-55,Married,Bachelor’s degree,Rethyx-Pterax,15.85380909,0.772187727,15.69313034
944,30.17707077,0,2016-10-24,140.0332528,40-55,Married,Bachelor’s degree,Neon-Attika,16.85083412,1.316542534,15.60527788
945,8.013240941,13.14115324,2016-10-24,103.8211281,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,12.69310471,6.174190459,6.357345393
946,25.55839961,-4.474808738,2016-10-27,123.4832099,40-55,Married,Master’s degree,Neon-Attika,7.233358011,1.43697889,5.992891028
947,42.66410324,2.552772135,2016-10-20,149.3827674,56-67,Married,Bachelor’s degree,Thessalon Prime,50.35579507,2.302844013,45.14194045
948,10.90209637,2.565593987,2016-11-02,82.82882145,40-55,Single,"High school graduate, diploma or the equivalent",Neon-Attika,9.336656921,8.593095043,0.988812458
949,27.07020484,3.254970475,2016-10-24,65.11508127,30-39,Married,Bachelor’s degree,Kastor,8.644919238,0.762703365,7.45446004
950,7.334152186,10.48397382,2016-10-27,61.91717294,30-39,Married,Bachelor’s degree,Neon-Attika,9.017354245,1.194413007,7.37511191
951,133.5991182,4.815585994,2016-10-23,350.2084924,40-55,Married,Master’s degree,Evrax,25.94871672,0.261369473,26.71682953
952,27.35671789,0.509457453,2016-11-14,101.1103236,40-55,Married,"High school graduate, diploma or the equivalent",Messonex,62.56338398,0.241000396,62.33368178
953,0,17.98110271,2016-10-21,62.79767507,40-55,Married,Master’s degree,Heracles Prime,7.220276094,1.554699879,5.70993538
954,3.649171701,3.844897774,2016-10-24,48.58761115,30-39,Single,"High school graduate, diploma or the equivalent",Neon-Attika,7.614482483,0.748642746,6.756843131
955,24.74782264,0,2016-10-22,115.2783174,40-55,Married,Bachelor’s degree,Spartan Laconix,26.00708823,5.658194835,19.86825435
956,9.004182047,3.829779656,2016-10-25,97.5930373,19-29,Single,Bachelor’s degree,Xanthion,25.66887546,12.4354086,11.92172569
957,18.12989262,-2.047512179,2016-10-24,118.7226874,40-55,Married,Master’s degree,Neon-Attika,7.121646558,3.371765317,3.472610672
958,17.09216001,3.696222912,2016-11-03,53.56221005,30-39,Single,Bachelor’s degree,Neon-Attika,9.725631546,1.037308836,8.626684591
959,6.709960403,4.887906919,2016-10-31,55.62525069,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,11.30343158,2.037300004,9.849956679
960,1.686803012,5.237478433,2016-11-01,106.5322139,40-55,Married,Master’s degree,Neon-Attika,3.818364126,2.34844523,1.278728738
961,31.79833368,-1.558412728,2016-10-27,186.9351374,30-39,Married,Bachelor’s degree,Neon-Attika,3.9754537,0.323827872,3.655113015
962,19.35399764,8.553296371,2016-10-25,214.2860201,40-55,Married,Bachelor’s degree,Achaon Convergence,2.910305277,1.695414461,1.283491501
963,49.9555248,6.858130712,2016-10-25,120.7687287,30-39,Married,Bachelor’s degree,Voitron,23.44618346,7.233471881,14.93219002
964,17.2155354,0,2016-10-26,103.8073467,40-55,Married,Bachelor’s degree,Phthion,5.412141989,0.523446261,5.057196858
965,18.20391131,6.331669029,2016-10-24,57.40251976,40-55,Married,Bachelor’s degree,Thessalon Prime,9.132723922,2.011390167,7.039630005
966,7.96470086,-11.09609801,2016-11-04,106.7650163,30-39,Married,Bachelor’s degree,Neon-Attika,3.470157051,2.360708359,1.011007399
967,56.87493213,1.673134622,2016-11-02,61.74954486,30-39,Married,Bachelor’s degree,Kastor,19.6580866,0.965865492,18.04202265
968,15.16166731,-0.975899359,2016-11-08,113.8743238,56-67,Married,Bachelor’s degree,Rodopon,7.192443827,0.326975385,6.792704171
